Material,Material Description,Movement Type,Movement Type Text,Posting Date,Special Stock,Quantity,Base Unit of Measure,Qty in unit of entry,Unit of Entry,Amt.in Loc.Cur.,Currency,Material Document,Material Doc.Item,Document Header Text,Reservation,Item number of reservation,Reference,Document Date,Storage Location,User Name,Purchase order,Item,Plant,Entry Date,Order,Cost Center,WBS Element
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-285.1,GAL,-285.1,GAL,-3505.73,PEN,4912690946,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-12.9,GAL,-12.9,GAL,-158.62,PEN,4912690962,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ08119900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-15.43,GAL,-15.43,GAL,-189.74,PEN,4912690963,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-15.23,GAL,-15.23,GAL,-187.28,PEN,4912690966,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ07009000,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",291,GI acct ass.fm pipel,8/1/2025,P,-105.03,GAL,-105.03,GAL,-1291.5,PEN,4912690968,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,,PECQI.230016-IMP-300
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-12.59,GAL,-12.59,GAL,-154.81,PEN,4912690970,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ38203301,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",291,GI acct ass.fm pipel,8/1/2025,P,-39.1,GAL,-39.1,GAL,-480.79,PEN,4912690973,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,,PECQI.230016-IMP-300
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",291,GI acct ass.fm pipel,8/1/2025,P,-54.4,GAL,-54.4,GAL,-668.93,PEN,4912690975,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,,PECQI.230016-IMP-300
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-14.65,GAL,-14.65,GAL,-180.14,PEN,4912690976,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-9.09,GAL,-9.09,GAL,-111.78,PEN,4912690977,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ08719900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-45.6,GAL,-45.6,GAL,-560.72,PEN,4912690995,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ02406600,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-8.6,GAL,-8.6,GAL,-105.75,PEN,4912690996,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ02406600,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-15.83,GAL,-15.83,GAL,-194.65,PEN,4912690997,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ05107700,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-32.3,GAL,-32.3,GAL,-397.18,PEN,4912690998,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-10.4,GAL,-10.4,GAL,-127.88,PEN,4912690999,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ08719900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-12.5,GAL,-12.5,GAL,-153.71,PEN,4912691000,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ08719900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-15.55,GAL,-15.55,GAL,-191.21,PEN,4912691001,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ07409900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",291,GI acct ass.fm pipel,8/1/2025,P,-10.7,GAL,-10.7,GAL,-131.57,PEN,4912691006,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,,PECQI.230016-IMP-300
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-11.68,GAL,-11.68,GAL,-143.62,PEN,4912691007,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-56.02,GAL,-56.02,GAL,-688.85,PEN,4912691008,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-88.03,GAL,-88.03,GAL,-1082.46,PEN,4912691009,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-118.65,GAL,-118.65,GAL,-1458.98,PEN,4912691010,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-10.83,GAL,-10.83,GAL,-133.17,PEN,4912691011,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ36103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-120.09,GAL,-120.09,GAL,-1476.69,PEN,4912691012,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-89.69,GAL,-89.69,GAL,-1102.87,PEN,4912691013,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-10.13,GAL,-10.13,GAL,-124.56,PEN,4912691014,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ36103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-12.97,GAL,-12.97,GAL,-159.49,PEN,4912691015,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ36103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-12.63,GAL,-12.63,GAL,-155.3,PEN,4912732855,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-12,GAL,-12,GAL,-147.56,PEN,4912732933,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-6.7,GAL,-6.7,GAL,-82.39,PEN,4912732932,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-63.91,GAL,-63.91,GAL,-785.87,PEN,4912732931,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-8.7,GAL,-8.7,GAL,-106.98,PEN,4912732930,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-14.3,GAL,-14.3,GAL,-175.84,PEN,4912732929,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-14.62,GAL,-14.62,GAL,-179.77,PEN,4912732928,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-6.8,GAL,-6.8,GAL,-83.62,PEN,4912732927,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-11.85,GAL,-11.85,GAL,-145.71,PEN,4912732926,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-15.79,GAL,-15.79,GAL,-194.16,PEN,4912732925,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-13.89,GAL,-13.89,GAL,-170.8,PEN,4912732924,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-15,GAL,-15,GAL,-184.45,PEN,4912732923,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-11,GAL,-11,GAL,-135.26,PEN,4912732922,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-12.96,GAL,-12.96,GAL,-159.36,PEN,4912732921,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-24.5,GAL,-24.5,GAL,-301.26,PEN,4912732920,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-46.9,GAL,-46.9,GAL,-576.71,PEN,4912732919,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-9.73,GAL,-9.73,GAL,-119.64,PEN,4912732918,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-61.7,GAL,-61.7,GAL,-758.69,PEN,4912732917,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-11.61,GAL,-11.61,GAL,-142.76,PEN,4912732916,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-14.8,GAL,-14.8,GAL,-181.99,PEN,4912732915,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-16,GAL,-16,GAL,-196.74,PEN,4912732914,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-11,GAL,-11,GAL,-135.26,PEN,4912732913,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-15,GAL,-15,GAL,-184.45,PEN,4912732912,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-23.7,GAL,-23.7,GAL,-291.43,PEN,4912732911,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-5.06,GAL,-5.06,GAL,-62.22,PEN,4912732910,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-18.84,GAL,-18.84,GAL,-231.67,PEN,4912732909,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-10.4,GAL,-10.4,GAL,-127.88,PEN,4912732908,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-12.06,GAL,-12.06,GAL,-148.3,PEN,4912732907,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-83.79,GAL,-83.79,GAL,-1030.32,PEN,4912732857,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-39.86,GAL,-39.86,GAL,-490.14,PEN,4912732856,1,BlockID:20250810123002,0,0,2.02508E+13,8/1/2025,,CASILVA1,,0,C601,8/11/2025,,CQ06628880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-39.25,GAL,-39.25,GAL,-482.64,PEN,4912690929,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-8,GAL,-8,GAL,-98.37,PEN,4912690930,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-1539.52,GAL,-1539.52,GAL,-18930.71,PEN,4912690931,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ33203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-14.1,GAL,-14.1,GAL,-173.38,PEN,4912690932,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ38103301,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-7.23,GAL,-7.23,GAL,-88.9,PEN,4912690933,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ10001001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",291,GI acct ass.fm pipel,8/1/2025,P,-16,GAL,-16,GAL,-196.74,PEN,4912690934,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,,PECQI.230016-IMP-300
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-320.25,GAL,-320.25,GAL,-3937.95,PEN,4912690938,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-196.49,GAL,-196.49,GAL,-2416.14,PEN,4912690941,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-241,GAL,-241,GAL,-2963.46,PEN,4912690942,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-392.19,GAL,-392.19,GAL,-4822.56,PEN,4912690943,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-154.18,GAL,-154.18,GAL,-1895.87,PEN,4912690945,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-30.18,GAL,-30.18,GAL,-371.11,PEN,4912690947,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-74.32,GAL,-74.32,GAL,-913.88,PEN,4912690948,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-134.28,GAL,-134.28,GAL,-1651.17,PEN,4912690949,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-16.49,GAL,-16.49,GAL,-202.77,PEN,4912690950,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-124.96,GAL,-124.96,GAL,-1536.57,PEN,4912690951,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-89.22,GAL,-89.22,GAL,-1097.09,PEN,4912690952,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-114.54,GAL,-114.54,GAL,-1408.44,PEN,4912690953,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-209.5,GAL,-209.5,GAL,-2576.12,PEN,4912690954,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ32103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-331.6,GAL,-331.6,GAL,-4077.52,PEN,4912690955,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ32103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-282.4,GAL,-282.4,GAL,-3472.53,PEN,4912690956,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ32103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-10.2,GAL,-10.2,GAL,-125.42,PEN,4912690957,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-5.46,GAL,-5.46,GAL,-67.14,PEN,4912690958,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ38103301,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-13.5,GAL,-13.5,GAL,-166,PEN,4912690959,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ38103301,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-10.29,GAL,-10.29,GAL,-126.53,PEN,4912690960,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",291,GI acct ass.fm pipel,8/1/2025,P,-14.54,GAL,-14.54,GAL,-178.79,PEN,4912690961,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,,PECQI.210231-IMP-300
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-14.99,GAL,-14.99,GAL,-184.32,PEN,4912690964,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ18001111,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-17.11,GAL,-17.11,GAL,-210.39,PEN,4912690965,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ04909900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-165.7,GAL,-165.7,GAL,-2037.53,PEN,4912690967,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ04909900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-11.8,GAL,-11.8,GAL,-145.1,PEN,4912690900,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ08819900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,8/1/2025,P,-31.7,GAL,-31.7,GAL,-389.8,PEN,4912690901,1,BlockID:20250731123003,0,0,2.02507E+13,8/1/2025,,LCAMPOS1,,0,C601,8/1/2025,,CQ56155500,
