Material,Material Description,Movement Type,Movement Type Text,Posting Date,Special Stock,Quantity,Base Unit of Measure,Qty in unit of entry,Unit of Entry,Amt.in Loc.Cur.,Currency,Material Document,Material Doc.Item,Document Header Text,Reservation,Item number of reservation,Reference,Document Date,Storage Location,User Name,Purchase order,Item,Plant,Entry Date,Order,Cost Center,WBS Element
AE0002526,"REAGENT;DOWFROTH 250,PURO,LIQUIDO,30000",201,GI cst cnt.fm consgt,5/6/2024,K,-28000,KG,-28000,KG,-287945.28,PEN,4910632805,1,Cierre 06.05.2024,15633284,1,15633284,5/9/2024,Q004,VLOPEZA,,0,C601,5/9/2024,,CQ13101112,
AE0002528,"REAGENT;FROTHER 1 MIBC,PURO,LIQUIDO",201,GI cst cnt.fm consgt,5/6/2024,K,-22070,KG,-22070,KG,-237652.85,PEN,4910632804,1,Cierre 06.05.2024,15633282,1,15633282,5/9/2024,Q004,VLOPEZA,,0,C601,5/9/2024,,CQ13101112,
AE0002528,"REAGENT;FROTHER 1 MIBC,PURO,LIQUIDO",101,GR for consgt stock,5/6/2024,K,22070,KG,22070,KG,0,PEN,5006155413,1,3520TK005,0,0,TG02-735,5/6/2024,Q004,WQUISPE1,4503227804,10,C601,5/6/2024,,,
AE0002529,"REAGENT;124-04-9,FLOCCULANT SNF-V204",201,GI cst cnt.fm consgt,5/6/2024,K,-25500,KG,-25500,KG,-304041.6,PEN,4910632775,1,Cierre 06.05.2024,15633291,1,15633291,5/9/2024,Q004,VLOPEZA,,0,C601,5/9/2024,,CQ17001112,
AE0004146,"BAR,ROUND;SMOOTH SURFACE,1/2IN,6M",101,GR goods receipt,5/6/2024,,10,EA,10,EA,223.19,PEN,5006154952,2,,0,0,T001-00002470,5/6/2024,Q009,RALEGRIA,4503222596,20,C601,5/6/2024,,,
AE0004149,"PLATE,METALLIC;LAC,1/2""X1200MMX2400MM",101,GR goods receipt,5/6/2024,,5,EA,5,EA,3953.47,PEN,5006154952,3,,0,0,T001-00002470,5/6/2024,Q009,RALEGRIA,4503222596,30,C601,5/6/2024,,,
AE0004150,"PLATE;PLAC A36 1/4""X1200MMX2400MM,1/4IN",101,GR goods receipt,5/6/2024,,15,EA,15,EA,5773.44,PEN,5006154952,4,,0,0,T001-00002470,5/6/2024,Q009,RALEGRIA,4503222596,40,C601,5/6/2024,,,
AE0004151,"PLATE,METALLIC;1/8""X1200MMX2400MMIN",101,GR goods receipt,5/6/2024,,33,EA,33,EA,6246.27,PEN,5006154952,5,,0,0,T001-00002470,5/6/2024,Q009,RALEGRIA,4503222596,50,C601,5/6/2024,,,
AE0004156,"PLATE,METALLIC;1INX1/4INX6M,STL ASTM A36",261,GI for order,5/6/2024,,-2,EA,-2,EA,-66.59,PEN,4910615235,2,,15491465,2,,5/6/2024,Q001,AOP_OUTSYS,,0,C601,5/6/2024,4010767740,,
AE0004206,"CLOTH;INDUSTRIAL CLOTH PKG/10KG,20CM",261,GI for order,5/6/2024,,-1,EA,-1,EA,-56.57,PEN,4910612424,2,BRENDA B,13991595,3,WH,5/6/2024,Q001,MELEFTERIU,,0,C601,5/6/2024,4009552560,,
AE0004344,"ANGL STRCTRL;STL; A-36,2IN,1/8IN,20FT",101,GR goods receipt,5/6/2024,,44,EA,44,EA,2368.99,PEN,5006154952,6,,0,0,T001-00002470,5/6/2024,Q009,RALEGRIA,4503222596,60,C601,5/6/2024,,,
AE0004640,"REAGENT;25322-69-4,MOLY-COP ADESUR S.A",201,GI cst cnt.fm consgt,5/6/2024,K,-890,KG,-890,KG,-11142.23,PEN,4910632776,1,Cierre 06.05.2024,15633653,1,15633653,5/9/2024,Q004,VLOPEZA,,0,C601,5/9/2024,,CQ16001112,
AE0004974,"SEAL;TK60,SKF BEARINGS;TACONITE SEAL",261,GI for order,5/6/2024,,-2,EA,-2,EA,-14533.97,PEN,4910612036,2,VICTOR MARTINEZ,15491733,4,DELIVERY,5/6/2024,Q001,MELEFTERIU,,0,C601,5/6/2024,4010767723,,
AE0005566,"VALVE SLURY;04WBRSUAUSPQ0001,WEIR",261,GI for order,5/6/2024,,-1,EA,-1,EA,-40871.77,PEN,4910612037,1,TREYCI,14661744,1,DELIVERY,5/6/2024,Q001,MELEFTERIU,,0,C601,5/6/2024,4010087977,,
AE0005734,"ADAPTOR SLEEVE,BEARING;OH 3060 H,280MM",261,GI for order,5/6/2024,,-2,EA,-2,EA,-12168.36,PEN,4910612036,1,VICTOR MARTINEZ,15491733,3,DELIVERY,5/6/2024,Q001,MELEFTERIU,,0,C601,5/6/2024,4010767723,,
AE0005898,"IDLER,SLOTTED;21482,CPS CONVEYOR;RETURN",101,GR stock in transit,5/6/2024,,84,EA,84,EA,0,PEN,5006152232,1,80165750,0,0,EG07-00015172,5/6/2024,Q009,GRODRIGUEZ1,4503099276,10,C601,5/6/2024,,,
AE0006409,"GRSE;MOLYKOTE,111,CMPD,3.6KG,BUCKET",261,GI for order,5/6/2024,,-4,EA,-4,EA,-5272.84,PEN,4910612424,3,BRENDA B,13991595,4,WH,5/6/2024,Q001,MELEFTERIU,,0,C601,5/6/2024,4009552560,,
AE0008547,"JNT EXPSN;101,6IN,180MM,SWIVEL FLANGES",261,GI for order,5/6/2024,,-2,EA,-2,EA,-2257.93,PEN,4910612039,1,BRENDA,15570774,1,WH,5/6/2024,Q001,MELEFTERIU,,0,C601,5/6/2024,4010832378,,
AE0009616,"PLC;L605250,METSO;PROCESS CPU",261,GI for order,5/6/2024,,-1,EA,-1,EA,-34112.44,PEN,4910615239,1,BRENDA,15549122,1,DELIVERY,5/6/2024,Q001,MELEFTERIU,,0,C601,5/6/2024,4010814461,,
AE0010026,"SEAL MECH;155A,CHESTERTON;2-3/16IN",261,GI for order,5/6/2024,,-1,EA,-1,EA,-20893.59,PEN,4910615381,1,brenda,15537697,1,WH,5/6/2024,Q001,MELEFTERIU,,0,C601,5/6/2024,4010805579,,
AE0010026,"SEAL MECH;155A,CHESTERTON;2-3/16IN",261,GI for order,5/6/2024,,-1,EA,-1,EA,-20893.59,PEN,4910615380,1,Brenda,15537690,1,WH,5/6/2024,Q001,MELEFTERIU,,0,C601,5/6/2024,4010805571,,
AE0010026,"SEAL MECH;155A,CHESTERTON;2-3/16IN",261,GI for order,5/6/2024,,-1,EA,-1,EA,-20893.59,PEN,4910612669,1,Avedaldo,15537593,1,WH,5/6/2024,Q001,MELEFTERIU,,0,C601,5/6/2024,4010805568,,
AE0010106,"REAGENT;REACTIVO,ACIDO SULFURICO,98",201,GI for cost center,5/6/2024,,-7615,KG,-7615,KG,-8602.23,PEN,4910632522,1,Consumo 06.05.2024,15633002,1,15633002,5/9/2024,Q004,VLOPEZA,,0,C601,5/9/2024,,CQ16001112,
AE0010111,"PIPE DRILL;BP0914350BAVAWX,AGECOMET S.A",201,GI for cost center,5/6/2024,,-2,EA,-2,EA,-69757.57,PEN,4910612710,2,6/5/2024,15571346,2,,5/6/2024,Q002,VMEDINA2,,0,C601,5/6/2024,,CQ31103332,
AE0010123,"SNSR;21837-1730-0002,CIDRA;24V DC",261,GI for order,5/6/2024,,-1,EA,-1,EA,-34601.81,PEN,4910612423,1,Victor M,14719903,1,DELIVERY,5/6/2024,Q001,MELEFTERIU,,0,C601,5/6/2024,4010136845,,
AE0011097,"REAGENT;REACTIVO,SULFHIDRATO DE SODIO,42",101,GR for consgt stock,5/6/2024,K,31650,KG,31650,KG,0,PEN,5006155378,1,3530-TK-01,0,0,EG07-00000642,5/6/2024,Q004,WQUISPE1,4503156726,10,C601,5/6/2024,,,
AE0011097,"REAGENT;REACTIVO,SULFHIDRATO DE SODIO,42",201,GI cst cnt.fm consgt,5/6/2024,K,-285310,KG,-285310,KG,-749460.87,PEN,4910632772,1,Cierre 06.05.2024,15633287,1,15633287,5/9/2024,Q004,VLOPEZA,,0,C601,5/9/2024,,CQ16001112,
AE0011097,"REAGENT;REACTIVO,SULFHIDRATO DE SODIO,42",101,GR for consgt stock,5/6/2024,K,31740,KG,31740,KG,0,PEN,5006155379,1,3530-TK-01,0,0,EG07-00000643,5/6/2024,Q004,WQUISPE1,4503156726,10,C601,5/6/2024,,,
AE0011097,"REAGENT;REACTIVO,SULFHIDRATO DE SODIO,42",101,GR for consgt stock,5/6/2024,K,32030,KG,32030,KG,0,PEN,5006155410,1,3530-TK-01,0,0,EG07-00000644,5/6/2024,Q004,WQUISPE1,4503156726,10,C601,5/6/2024,,,
AE0013319,"PLLT MTRL HNDLG;FOR EXPORTATION,1X1 M",101,GR goods receipt,5/6/2024,,7,EA,7,EA,525,PEN,5006155484,1,,0,0,EG07-00000272,5/6/2024,Q011,GKUONG,4503208933,10,C601,5/6/2024,,,
AE0013319,"PLLT MTRL HNDLG;FOR EXPORTATION,1X1 M",101,GR goods receipt,5/6/2024,,144,EA,144,EA,10800,PEN,5006155483,1,,0,0,EG07-00000272,5/6/2024,Q011,GKUONG,4503208933,10,C601,5/6/2024,,,
AE0013319,"PLLT MTRL HNDLG;FOR EXPORTATION,1X1 M",101,GR goods receipt,5/6/2024,,144,EA,144,EA,10800,PEN,5006155482,1,,0,0,EG07-00000272,5/6/2024,Q011,GKUONG,4503208933,10,C601,5/6/2024,,,
AE0014234,"REAGENT;AEROFROTH® 65 FROTHER,PURO",101,GR goods receipt,5/6/2024,,15645,KG,15645,KG,312451.93,PEN,5006154492,1,3350-TK-11 CPF,0,0,T001-00000776,5/6/2024,Q004,WQUISPE1,4503222154,10,C601,5/6/2024,,,
AE0014234,"REAGENT;AEROFROTH® 65 FROTHER,PURO",201,GI for cost center,5/6/2024,,-15645,KG,-15645,KG,-312451.93,PEN,4910632817,1,Cierre 06.05.2024,15633286,1,15633286,5/9/2024,Q004,VLOPEZA,,0,C601,5/9/2024,,CQ15001112,
AE0014496,"ELBOW PIPE;A4VP2X481-10-29,WEIR;90º,18IN",641,TF to stck in trans.,5/6/2024,,-2,EA,-2,EA,0,PEN,4910612754,7,,0,0,80201709,5/6/2024,Q010,BTP_TM_PROD,4503238349,40,C601,5/6/2024,,,
AE0014496,"ELBOW PIPE;A4VP2X481-10-29,WEIR;90º,18IN",641,TF to stck in trans.,5/6/2024,,2,EA,2,EA,0,PEN,4910612754,8,,0,0,80201709,5/6/2024,,BTP_TM_PROD,4503238349,40,C601,5/6/2024,,,
AE0014497,"ELBOW PIPE;A4VP2X481-9-29,WEIR;90º,18IN",641,TF to stck in trans.,5/6/2024,,2,EA,2,EA,0,PEN,4910612754,2,,0,0,80201709,5/6/2024,,BTP_TM_PROD,4503238349,10,C601,5/6/2024,,,
AE0014497,"ELBOW PIPE;A4VP2X481-9-29,WEIR;90º,18IN",641,TF to stck in trans.,5/6/2024,,2,EA,2,EA,0,PEN,4910612754,4,,0,0,80201709,5/6/2024,,BTP_TM_PROD,4503238349,20,C601,5/6/2024,,,
AE0014497,"ELBOW PIPE;A4VP2X481-9-29,WEIR;90º,18IN",641,TF to stck in trans.,5/6/2024,,-2,EA,-2,EA,0,PEN,4910612754,3,,0,0,80201709,5/6/2024,Q010,BTP_TM_PROD,4503238349,20,C601,5/6/2024,,,
AE0014497,"ELBOW PIPE;A4VP2X481-9-29,WEIR;90º,18IN",641,TF to stck in trans.,5/6/2024,,2,EA,2,EA,0,PEN,4910612848,2,,0,0,80201712,5/6/2024,,BTP_TM_PROD,4503238400,10,C601,5/6/2024,,,
AE0014497,"ELBOW PIPE;A4VP2X481-9-29,WEIR;90º,18IN",641,TF to stck in trans.,5/6/2024,,1,EA,1,EA,0,PEN,4910612754,6,,0,0,80201709,5/6/2024,,BTP_TM_PROD,4503238349,30,C601,5/6/2024,,,
AE0014497,"ELBOW PIPE;A4VP2X481-9-29,WEIR;90º,18IN",641,TF to stck in trans.,5/6/2024,,-1,EA,-1,EA,0,PEN,4910612754,5,,0,0,80201709,5/6/2024,Q010,BTP_TM_PROD,4503238349,30,C601,5/6/2024,,,
AE0014497,"ELBOW PIPE;A4VP2X481-9-29,WEIR;90º,18IN",641,TF to stck in trans.,5/6/2024,,-2,EA,-2,EA,0,PEN,4910612848,1,,0,0,80201712,5/6/2024,Q010,BTP_TM_PROD,4503238400,10,C601,5/6/2024,,,
AE0014497,"ELBOW PIPE;A4VP2X481-9-29,WEIR;90º,18IN",641,TF to stck in trans.,5/6/2024,,-2,EA,-2,EA,0,PEN,4910612754,1,,0,0,80201709,5/6/2024,Q010,BTP_TM_PROD,4503238349,10,C601,5/6/2024,,,
AE0014535,"BRNG SLV;BAL-B4.500,BEARING BUSH,D-GLIDE",261,GI for order,5/6/2024,,-20,EA,-20,EA,-24126.27,PEN,4910612975,1,brenda,15537593,2,WH,5/6/2024,Q001,MELEFTERIU,,0,C601,5/6/2024,4010805568,,
AE0014780,"PIPE BEND MTLC;WPB-W,STD  A234,90DEG,5D",101,GR goods receipt,5/6/2024,,1,EA,1,EA,21899.19,PEN,5006155456,1,,0,0,T001-00243,5/6/2024,Q010,KLLAMO,4502819114,10,C601,5/6/2024,,,
AE0014780,"PIPE BEND MTLC;WPB-W,STD  A234,90DEG,5D",101,GR goods receipt,5/6/2024,,1,EA,1,EA,21899.19,PEN,5006155458,1,,0,0,T001-00244,5/6/2024,Q010,KLLAMO,4502819114,10,C601,5/6/2024,,,
AE0014780,"PIPE BEND MTLC;WPB-W,STD  A234,90DEG,5D",101,GR goods receipt,5/6/2024,,1,EA,1,EA,21899.19,PEN,5006155454,1,,0,0,T001-00241,5/6/2024,Q010,KLLAMO,4502819114,10,C601,5/6/2024,,,
AE0014780,"PIPE BEND MTLC;WPB-W,STD  A234,90DEG,5D",101,GR goods receipt,5/6/2024,,1,EA,1,EA,21899.19,PEN,5006155455,1,,0,0,T001-00240,5/6/2024,Q010,KLLAMO,4502819114,10,C601,5/6/2024,,,
AE0014781,"PIPE BEND MTLC;WPB-W,STD  A234,90DEG,5D",641,TF to stck in trans.,5/6/2024,,1,EA,1,EA,0,PEN,4910612848,4,,0,0,80201712,5/6/2024,,BTP_TM_PROD,4503238400,20,C601,5/6/2024,,,
AE0014781,"PIPE BEND MTLC;WPB-W,STD  A234,90DEG,5D",641,TF to stck in trans.,5/6/2024,,-1,EA,-1,EA,0,PEN,4910612848,3,,0,0,80201712,5/6/2024,Q010,BTP_TM_PROD,4503238400,20,C601,5/6/2024,,,
AE0015559,"BIT RCK;R600027053512,DRILLCO",201,GI for cost center,5/6/2024,,-10,EA,-10,EA,-107662.36,PEN,4910612710,4,6/5/2024,15571346,4,,5/6/2024,Q002,VMEDINA2,,0,C601,5/6/2024,,CQ31103332,
AE0015571,"BRNG SLV;BAL-B6.692,BEARING BUSH,D-GLIDE",261,GI for order,5/6/2024,,-1,EA,-1,EA,-1546.13,PEN,4910612975,2,brenda,15537593,3,WH,5/6/2024,Q001,MELEFTERIU,,0,C601,5/6/2024,4010805568,,
AE0017582,"COVER BRNG;ETS 60,SKF;316MM X 21MM",261,GI for order,5/6/2024,,-2,EA,-2,EA,-2413.98,PEN,4910612036,3,VICTOR MARTINEZ,15491733,5,DELIVERY,5/6/2024,Q001,MELEFTERIU,,0,C601,5/6/2024,4010767723,,
AE0030676,"VALVE RELF;746-1422P,EMERSON;DN 50 X 80",101,GR goods receipt,5/6/2024,,2,EA,2,EA,21160.7,PEN,5006155172,2,,0,0,EG07-00005488,5/6/2024,Q009,RALEGRIA,4502962122,20,C601,5/6/2024,,,
AE0030676,"VALVE RELF;746-1422P,EMERSON;DN 50 X 80",101,GR goods receipt,5/6/2024,,1,EA,1,EA,10580.35,PEN,5006155172,1,,0,0,EG07-00005488,5/6/2024,Q009,RALEGRIA,4502962122,10,C601,5/6/2024,,,
AE0031479,"BALL;MILL;GRINDING,5.5IN,STL",201,GI cst cnt.fm consgt,5/6/2024,K,-21000,KG,-21000,KG,-100702.6,PEN,4910632472,1,Consumo 06.05.2024  SAG 2,15632966,1,15632966,5/9/2024,Q004,VLOPEZA,,0,C601,5/9/2024,,CQ12101112,
AE0031480,"BALL;MILL;GRINDING,5.5IN,SUPER SAG",101,GR for consgt stock,5/6/2024,K,33880,KG,33880,KG,0,PEN,5006154165,1,HOPPER SAG 1 - HO001,0,0,T009-0000470,5/6/2024,Q004,WQUISPE1,4503218508,10,C601,5/6/2024,,,
AE0031480,"BALL;MILL;GRINDING,5.5IN,SUPER SAG",101,GR for consgt stock,5/6/2024,K,33880,KG,33880,KG,0,PEN,5006154163,1,HOPPER SAG 1 - HO001,0,0,T009-0000469,5/6/2024,Q004,WQUISPE1,4503218508,10,C601,5/6/2024,,,
AE0031480,"BALL;MILL;GRINDING,5.5IN,SUPER SAG",201,GI cst cnt.fm consgt,5/6/2024,K,-24000,KG,-24000,KG,-113479.06,PEN,4910632471,1,Consumo 06.05.2024 SAG 1,15632965,1,15632965,5/9/2024,Q004,VLOPEZA,,0,C601,5/9/2024,,CQ12101112,
AE0031480,"BALL;MILL;GRINDING,5.5IN,SUPER SAG",101,GR for consgt stock,5/6/2024,K,33800,KG,33800,KG,0,PEN,5006154161,1,HOPPER SAG 1 - HO001,0,0,T009-0000468,5/6/2024,Q004,WQUISPE1,4503218508,10,C601,5/6/2024,,,
AE0031491,"DOOR;2658757013,EPIROC",101,GR stock in transit,5/6/2024,,1,EA,1,EA,0,PEN,5006155406,1,T050-00010787,0,0,80196196,5/6/2024,Q001,GVERASTEGUI,4503214478,80,C601,5/6/2024,,,
AE0031566,"CHEM;HIDRÓXIDO DE SODIO,NAOH,20%,LIQUID",201,GI for cost center,5/6/2024,,-808,KG,-808,KG,-2231.68,PEN,4910658542,1,Consumo 06.05.2024,15636145,1,15636145,5/16/2024,Q004,VLOPEZA,,0,C601,5/16/2024,,CQ16001112,
AE0043852,"SUB DRLG;R0914366581880,DRILLCO;BIT SUB",201,GI for cost center,5/6/2024,,-2,EA,-2,EA,-27301.18,PEN,4910612710,3,6/5/2024,15571346,3,,5/6/2024,Q002,VMEDINA2,,0,C601,5/6/2024,,CQ31103332,
AM0702371,HORN;SIGNAL;2657372484;EPIROC,261,GI for order,5/6/2024,,-1,EA,-1,EA,-10206.27,PEN,4910615388,1,5/5/2024,15457045,1,,5/6/2024,Q002,VMEDINA2,,0,C601,5/6/2024,4010741192,,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-8.01,GAL,-8.01,GAL,-113.44,PEN,4910685033,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-7.94,GAL,-7.94,GAL,-112.45,PEN,4910685032,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ08819900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-30.7,GAL,-30.7,GAL,-434.8,PEN,4910685031,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ37203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-11.93,GAL,-11.93,GAL,-168.96,PEN,4910685111,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-9.76,GAL,-9.76,GAL,-138.23,PEN,4910685034,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ10101002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-35.92,GAL,-35.92,GAL,-508.73,PEN,4910685035,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ05007700,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-10.1,GAL,-10.1,GAL,-143.04,PEN,4910685036,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ08819900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-7.2,GAL,-7.2,GAL,-101.97,PEN,4910685037,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ36103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-13.7,GAL,-13.7,GAL,-194.03,PEN,4910685038,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ08519900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-21.7,GAL,-21.7,GAL,-307.33,PEN,4910685039,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ35103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-32.92,GAL,-32.92,GAL,-466.24,PEN,4910685040,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ36103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",291,GI acct ass.fm pipel,5/6/2024,P,-3500.44,GAL,-3500.44,GAL,-49576.03,PEN,4910685112,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,,PECQI.230014-IMP-310
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-12.52,GAL,-12.52,GAL,-177.32,PEN,4910685113,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ10001001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-15.56,GAL,-15.56,GAL,-220.37,PEN,4910685114,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ08119900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-11.94,GAL,-11.94,GAL,-169.1,PEN,4910685115,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ08719900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-10.6,GAL,-10.6,GAL,-150.13,PEN,4910685116,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ07609900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-11.18,GAL,-11.18,GAL,-158.34,PEN,4910685117,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ08819900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-7.8,GAL,-7.8,GAL,-110.47,PEN,4910685118,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ08819900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-15.7,GAL,-15.7,GAL,-222.36,PEN,4910685119,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ30003001,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-15.88,GAL,-15.88,GAL,-224.91,PEN,4910685120,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-21.29,GAL,-21.29,GAL,-301.53,PEN,4910685121,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ30103002,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-19.67,GAL,-19.67,GAL,-278.58,PEN,4910685122,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ06408880,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-16.24,GAL,-16.24,GAL,-230,PEN,4910685123,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ02406600,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-18.58,GAL,-18.58,GAL,-263.14,PEN,4910685124,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ02406600,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-110,GAL,-110,GAL,-1557.91,PEN,4910685041,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ04609900,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-479.87,GAL,-479.87,GAL,-6796.3,PEN,4910685006,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ33203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-493.56,GAL,-493.56,GAL,-6990.19,PEN,4910685007,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ31103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-134.7,GAL,-134.7,GAL,-1907.73,PEN,4910685008,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ35103332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-905.74,GAL,-905.74,GAL,-12827.81,PEN,4910685009,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ33203332,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-104.5,GAL,-104.5,GAL,-1480.01,PEN,4910685010,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ34103331,
AM2075236,"FUEL DSL;B5-S50,ISO 18/16/13,GRANEL",201,GI pipel.for cst cnt,5/6/2024,P,-14.65,GAL,-14.65,GAL,-207.49,PEN,4910685090,1,BlockID:20240515123003,0,0,2.02405E+13,5/6/2024,,CASILVA1,,0,C601,5/18/2024,,CQ19501101,
